title	ingredients	recipe
연근튀김	"['연근', '식용유', '파슬리가루', '튀김가루', '찬물', '마요네즈', '식초', '올리고당', '파마산 치즈가루', '다진마늘', '파슬리가루', '후추']"	"연근은 필러를 이용해서 껍질을 제거하고, 얇게 링으로 썬 후 약간의 식초를 넣은 물에 담갔다가 건져 물기를 제거해주세요.볼에 소스재료를 넣어 섞어주세요.볼에 튀김반죽 재료를 넣어 섞고, 연근에 튀김옷을 입혀 170도 기름에서 노릇하게 튀겨주세요.연근튀김에 갈릭소스를 곁들여 즐겨주세요."
쇠고기편채	"['쇠고기(불고기용 등심 또는 안심)', '적양파', '빨강, 노랑, 초록 파프리카', '영양부추', '팽이버섯', '간장', '물', '식초', '설탕', '연겨자', '다진마늘', '후추']"	"쇠고기는 약간의 참기름과 소금, 후추로 밑간을 해주세요.적양파와 파프리카는 얇게 채를 썰고, 영양부추와 팽이버섯은 5센치 길이로 썰어주세요.볼에 소스재료를 넣고 고루 섞어주세요.
쇠고기 위에 썰어놓은 야채를 올려 돌돌 말아주세요.팬에 기름을 두르고 쇠고기를 그릴팬에 굴려가며 노릇하게 구워주세요.
(팬에서 익힐 때 말아진 고기의 이음새 부분을 먼저 익혀주세요.)접시에 쇠고기편채를 담고 소스를 곁들여 주세요."
허니포테이토 그라탱	"['감자', '베이컨', '피자치즈', '소금', '후추', '생크림', '파마산 치즈가루', '소금', '후추', '카망베르 치즈', '후레쉬 모차렐라치즈', '파마산 치즈(블럭)', '꿀', '파슬리가루']"	"후레쉬 모차렐라치즈는 링으로 얇게 자르고, 베이컨과 카망베르치즈는 먹기 좋게 잘라주세요.감자는 한입 크기로 먹기 좋게 썰어 끓는 물에 약간의 소금을 넣고 5분 정도 삶은 후, 체에 받쳐 물기를 제거해주세요.팬에 약간의 올리브유를 두른 후 베이컨과 삶은 감자를 넣고, 소금과 후추를 약간씩 넣어 2분 정도 볶아주세요.볼에 크림물 재료를 넣어 섞어주세요.

오븐용 그릇에 감자와 베이컨을 담고 크림물을 그릇의 반이 잠길 정도로 붓고, 피자치즈를 올린 후 180도로 예열한 오븐에서 20~25분 정도 구워주세요뜨거운 상태의 그라탱에 후레쉬 모차렐라치즈와 카망베르 치즈, 갈은 파마산 치즈(블럭), 파슬리가루를 올리고 먹기 직전에 꿀을 뿌려주세요."
돼지고기 김치찌개	"['돼지고기(앞다리살 또는 목살)', '배추김치', '두부', '대파', '다시마 멸치물', '고춧가루', '김치국물', '맛술', '다진마늘', '소금', '생강가루', '후추']"	"돼지고기는 먹기 좋게 썰어 고기양념에 밑간하여 15분 정도 재워주세요.배추김치와 두부는 먹기 좋게 썰고, 대파는 어슷하게 썰어 주세요냄비에 약간의 기름을 두르고 돼지고기를 넣어 2분 정도 볶아 표면이 살짝 익으면, 김치를 넣어 3~4분 정도 더 볶아준 후 국물재료 넣어 15분 정도 끓여주세요.두부와 대파를 넣고 2분 정도 더 끓이다가 불을 꺼주세요.기호에 따라 소금으로 간을 조절해 맛있게 즐겨주세요."
멘보샤	"['식빵', '새우', '감자', '소금', '후추', '달걀 흰자', '전분', '올리브유', '피자치즈', '소금', '후추', '시판 칠리소스']"	"새우는 내장을 빼고 물기를 제거한 후 잘게 다져주세요감자는 껍질을 제거하고 4등분한 후, 끓는 물에 약간의 소금을 넣고 13~15분 정도 익혀 뜨거울 때 으깨주세요.볼에 으깬 감자와 다진 새우, 속재료를 섞어 새우반죽을 만들어주세요.식빵은 테두리를 자르고 4등분 한 다음, 식빵 한 면에 새우반죽을 넣고 다른 식빵으로 덮어주세요.140도의 기름에서 노릇하게 튀겨주세요. (식빵의 색이 골고루 나도록 식빵을 돌려가며 높지 않은 온도에서 튀겨주세요.)접시에 멘보샤를 담고 칠리소스를 곁들여주세요."
와일드라이스 샐러드	"['와일드라이스', '보리쌀', '로메인', '토마토', '비트', '적채', '리코타치즈', '올리브유', '식초', '올리고당', '머스터드', '소금', '후추 (파슬리가루 또는 타임)']"	"비트와 와일드라이스는 끓는 물에 각각 20분정도 삶은 후 체에 받쳐 물기를 제거해주세요.
보리쌀은 끓는 물에 10분정도 삶은 후 체에 받쳐 물기를 제거해주세요.토마토와 삶은 비트는 사방 1센치 크기로 잘라주세요.
적채는 얇게 채를 썰고, 로메인은 먹기 좋게 자른 후 찬물에 담갔다가 물기를 제거해주세요.드레싱 재료를 볼에 넣고 섞어주세요.유리병이나 투명한 컵에 삶은 보리-토마토-드레싱1큰술-적채-로메인-비트-로메인-리코타치즈-삶은 보리와 와일드라이스 순으로 층층이 보기 좋게 담아주세요.먹기 직전에 드레싱을 뿌려주세요.
(샐러드의 숨이 죽지 않도록 꾹꾹 눌러 담지 않도록 담으시는 게 좋답니다.)"
과카몰리	"['아보카도', '라임', '토마토', '적양파', '할라피뇨', '다진 마늘', '소금', '파슬리']"	"아보카도는 칼집을 넣어준 후 반을 갈라서 씨를 빼고 속을 스푼으로 파내어주세요.볼에 아보카도를 넣고 으깨어주세요.적양파와 할라피뇨를 잘게 다져서 물기를 제거하고 다진 마늘과 함께 STEP 2에 넣어주세요.라임즙을 넣고 고루 섞다가 소금으로 간을 해주세요.완성된 요리를 그릇에 담아 나초를 찍어서 먹거나 토르티야, 샌드위치에 곁들어주세요"
오징어채볶음	"['오징어채', '식용유', '참기름', '통깨', '고추장', '올리고당', '맛술', '마요네즈', '설탕', '간장', '고운 고춧가루', '다진마늘', '물', '후추']"	"오징어채는 찬물에 살짝 담갔다가 체에 받쳐 물기를 빼고 먹기 좋게 잘라주세요.볼에 양념재료를 넣고 섞어주세요.달군 팬에 식용유를 두르고 중약불에서 양념재료를 넣은 후, 끓어오르면 약한불로 줄여 오징어채를 넣어주세요.양념이 고루 섞이도록 2분 정도 버무리고 불을 끈 후 참기름과 통깨를 뿌려주세요. 
(오징어채는 오래 볶으면 질겨질 수 있으니 약한불에서 짧은 시간 동안 빠르게 볶아주세요.)완성된 오징어채볶음을 그릇에 담아 내어주세요.

*참고 : 오징어채를 물에 담그지 않고 바로 조리 하실 때는 양념을 끓인 후 불을 끄고 오징어채를 넣어 남은 잔열로 버무려주세요."
훈제오리샐러드	"['훈제오리', '빨간 파프리카', '레드양파 (또는 흰양파)', '오렌지', '잎채소', '올리브유', '식초', '올리고당', '소금', '후추', '오렌지주스']"	"잎채소는 먹기 좋게 잘라 찬물에 담갔다가 물기를 제거해주세요.빨간 파프리카와 레드양파는 채를 썰고, 오렌지는 껍질을 제거한 후 알맹이부분만 칼집을 넣어 빼주세요.오렌지주스를 냄비에 넣고 3분정도 끓여 주스가 반정도 될 때까지 졸여준 후 식혀 드레싱재료와 함께 섞어주세요. (알맹이를 뺀 오렌지는 즙을 내어 드레싱에 섞어주세요.)훈제오리는 달군 팬에 올려 2분정도 구운 후 기름기를 제거해 주세요.접시에 훈제오리와 잎채소, 파프리카, 레드양파, 오렌지 알맹이를 담고 먹기 직전에 드레싱을 뿌려주세요."
양지 미역국	"['건미역', '쇠고기(양지머리)', '참기름', '국간장', '다진마늘', '참기름', '소금', '후추', '국간장', '참치액젓', '다진마늘', '소금', '후추']"	"불린 미역은 먹기 좋은 크기로 잘라주세요.
(찬물에 건미역을 넣고 20분 정도 불리고 깨끗하게 헹군 후 사용해주세요.)쇠고기는 찬물에 20분 정도 담가 핏물을 빼고, 냄비에 물 12컵과 통마늘 3쪽, 통후추 10알을 넣고 40분 정도 끓여주세요.삶은 쇠고기는 결대로 찢은 후 밑간 재료를 넣어 밑간을 하고, 고기육수는 체에 걸러주세요.냄비에 참기름을 두르고 밑간을 한 쇠고기와 미역을 넣어 2~3분 정도 볶아주세요.냄비에 고기육수 6컵을 넣고, 끓어오르면 중약불로 줄여 12분 정도 끓이다가 국물양념 재료를 넣어 간을 맞춰 3분 정도 더 끓여주세요.완성된 쇠고기미역국을 담아 맛있게 즐겨주세요."
묵은지쌈밥	"['밥', '묵은지(또는 잘 익은 배추김치)', '무순', '달걀', '맛살', '미나리', '된장', '고추장', '올리고당', '고추가루', '다진마늘', '참기름', '깨']"	"묵은지는 김칫소를 잘 털어내고 깨끗이 씻어 물기를 제거해주세요.
맛살은 2등분 하고 6센치 길이로 썰어주세요.무순은 끝을 조금 잘라 흐르는 물에 씻고, 미나리는 끓는 물에 약간의 소금을 넣어 살짝 데친 후 물기를 제거해주세요.달걀은 약간의 소금을 넣고, 알끈을 제거한 후 지단을 도톰하게 부쳐주세요.볼에 쌈장 재료를 넣고 골고루 섞어주세요.
따뜻한 밥에 소금 1/2작은술과 참기름 1큰술을 넣어 섞어주세요.묵은지를 깔고 밥-쌈장-맛살-지단-무순 순으로 얹어 돌돌 말은 후, 미나리로 묵은지 쌈밥을 묶어주세요.완성된 묵은지 쌈밥을 맛있게 즐겨주세요."
메추리알 감자샐러드	"['메추리알', '감자', '오이', '베이컨', '잎채소', '아몬드 슬라이스', '파슬리', '마요네즈', '머스터드 소스', '올리고당', '소금', '후추']"	"냄비에 메추리알이 잠길 만큼 물을 넣고 약간의 소금과 식초를 넣은 후 끓어오르면 중불로 줄이고, 5분 정도 더 삶고 난 뒤 찬물에 담가 껍질을 벗겨주세요.감자와 오이는 사방 2센티 크기로 자르고, 베이컨은 3센티 길이 잘라주세요.볼에 드레싱 재료를 넣어 고루 섞어주고 잎채소는 먹기 좋게 자른 후 찬물에 담갔다가 물기를 제거해주세요.감자는 끓는 물에 소금을 넣고 6~8분 정도 삶고 체에 받쳐 식혀주세요.달군 팬에 베이컨을 볶은 후 기름기를 제거해주세요.볼에 메추리알과 감자, 오이, 베이컨, 드레싱을 넣고 섞어주세요.접시에 잎채소를 깔고 메추리알 샐러드를 올린 후 아몬드 슬라이스, 파슬리 가루를 뿌려주세요."
크루아상 크래미샌드위치	"['크루아상', '크래미', '양파', '오이피클', '토마토', '치커리 (또는 잎채소)', '머스터드', '마요네즈', '허니 머스터드', '올리고당', '소금. 후추']"	"양파와 오이피클은 잘게 다지고, 토마토는 링으로 썰어 약간의 소금과 후추로 밑간을 해주세요.볼에 소스재료를 넣어 섞고, 크루아상은 반으로 잘라주세요.크래미를 먹기 좋게 찢은 후 다진 양파와 오이피클, 소스재료와 함께 볼에 넣고 고루 섞어 크래미 샐러드를 만들어주세요.크루아상의 양쪽 면에 머스터드를 얇게 펴 바르고, 빵-치커리-크래미 샐러드-토마토링-빵 순으로 얹어 크래미 샌드위치를 만들어주세요.완성된 샌드위치를 예쁜 그릇(또는 나무 도마)에 올려 내어주세요."
고추잡채와 가지전	"['채 썬 돼지고기', '가지', '달걀', '청피망', '홍고추', '양파', '참기름', '달걀', '밀가루', '식용유', '달걀흰자', '전분', '다진마늘', '소금', '후추', '굴소스', '맛술', '간장', '소금', '후추', '연겨자', '설탕', '식초', '간장', '물']"	"돼지고기에 고기양념 재료를 넣어 10분간 밑간 해주세요.청피망과 홍고추, 양파는 채를 썰고 가지는 어슷하게 길게 썰어주세요.가지는 약간의 소금, 후추로 밑간하고 밀가루-달걀물 순으로 묻혀 팬에 넣어 노릇하게 전을 구워주세요.달군 팬에 식용유를 넉넉히 넣어 돼지고기를 볶다가, 고기가 익으면 양파를 넣고 1분간 볶아주세요.고추잡채 양념, 홍고추, 청피망을 순으로 넣어 센불에서 빠르게 살짝 볶고, 마지막에 참기름을 넣어주세요.접시에 고추잡채를 담고, 가지전을 곁들여 주세요."
하와이안무스비	"['밥', '스팸', '달걀', '오이', '묵은지', '김밥용 김', '깨', '참기름', '소금', '달걀', '맛술', '소금', '후추']"	"오이는 6센치 길이의 편으로 썰고, 묵은지 (또는 잘익은 김치)는 양념을 털어내고 6센치 길이로 썰어주세요.스팸은 길게 5등분으로 자르고, 달군 팬에 넣어 노릇하게 구워 주세요.달걀지단재료를 고루 섞은 후 체에 내리고 약한불에서 스팸두께로 달걀을 말아주세요. (달걀물을 체에 거르면 껍질이나 알끈이 제거되어 더 매끈하고 부드러운 달걀말이가 돼요)밥은 참기름 1큰술과 깨 1작은술, 약간의 소금으로 간을 해주세요.네모난 통에 랩을 깔고 밥-오이-지단-스팸-묵은지-밥 순서로 올린 후 랩을 이용해서 빼주세요.김을 반으로 2등분하고, 무스비를 김으로 돌돌 감싸 먹기 좋은 크기로 잘라주세요.특별한 한 끼나 도시락으로 활용하기 좋아요."
함박스테이크	"['다진 쇠고기', '다진 돼지고기', '양파', '양송이버섯', '버터', '올리브유', '빵가루', '달걀', '케첩', '머스터드소스', '다진마늘', '소금', '후추', '물', '돈가스소스', '케첩', '소금', '후추']"	"양송이는 편으로 썰고, 양파의 반은 채를 썰고 반은 다져서 준비해주세요.달군 팬에 약간의 올리브유를 두르고, 다진양파를 넣은 후 약간의 소금, 후추로 밑간하여 볶아 식혀주세요.볶은 양파는 고기양념 재료와 섞어 충분히 치대고, 4등분하여 둥글게 빚고 가운데 부분을 살짝 납작하게 눌러주세요.
(Tip. 비닐 장갑에 기름을 묻힌 후 모양을 잡으면, 반죽이 달라 붙지 않아 모양을 매끈하게 만들 수 있어요.)달군 팬에 기름을 두른 후 중불에서 양쪽 겉면을 노릇하게 익히고, 약불에서 팬의 뚜껑을 닫고 은근히 속까지 익혀주세요.달군 팬에 버터를 넣고, 양파채와 양송이를 넣은 후 2분간 볶다가 소스재료를 넣어 끓여주세요.접시에 함박스테이크를 담고 소스를 올린 후 곁들임 채소를 담아주세요.(기호에 따라 반숙 달걀후라이를 얹어 드셔도 맛있답니다.)"
할로윈오픈버거	"['모닝빵', '마요네즈', '슬라이스치즈', '다진 쇠고기', '다진 돼지고기', '양파', '빵가루', '케첩', '굴소스', '다진 마늘', '소금.후추']"	"다진 쇠고기, 돼지고기는 키친타월로 핏물을 제거해주세요.양파는 곱게 다지고 마른 팬에 볶아 수분을 제거합니다. 양파를 식힌 후 나머지 패티 재료와 함께 볼에 넣고 잘 섞어 치대주세요. 패티를 충분히 치대어야 굽는 과정에서 부서지지 않아요.반죽을 동그랗게 빚은 후 모닝빵 크기보다 조금 더 큰 크기로 납작하게 눌러 패티를 완성합니다.달군 팬에 패티를 올려 앞뒤로 노릇하게 구워주세요.
센 불에서 겉을 익힌 후 약한 불로 줄여 뚜껑을 덮고 속까지 익혀주세요.모닝빵은 가로로 포를 뜨듯이 갈라 팬에 구워주세요.모닝빵에 마요네즈를 바르고 그 위에 패티를 올립니다. 치즈는 모양을 내서 자른 후 패티 위에 얹어주세요."
딸기요거트스무디	"['딸기', '생크림', '딸기요거트', '설탕', '피스타치오', '민트 잎']"	딸기 7~ 8개의 꼭지를 제거하고 깨끗이 씻어서 냉동해 주시고 나머지 딸기는 길이를 반으로 잘라 주세요.냉동된 딸기에 딸기 요거트를 넣고 갈아주신 후 볼에 생크림과 설탕을 넣고 핸드믹서의 거품기로 1분간 휘핑해주세요.갈은 딸기 요거트를 컵에 반정도 담고 장식용으로 자른 딸기를 컵 옆면에 붙여주세요.휘핑된 생크림을 딸기요거트 위에 채워 주세요.장식용으로 자른 딸기를 올리고 민트와 피스타치오로 장식해 주세요.
봄채소겉절이	"['봄동', '유채', '돌나물', '오이', '사과', '깨', '고춧가루', '멸치액젓', '설탕', '식초', '간장', '유자청', '다진마늘', '참기름']"	"봄동, 유채, 돌나물은 먹기 좋은 크기로 잘라 손질한 후 찬물에 담갔다가 물기를 제거해주세요.
오이는 어슷하게 썰고, 사과는 씨를 제거해 편으로 썰어주세요.볼에 겉절이 소스를 넣고 잘 섞어주세요.봄동, 유채, 오이를 먼저 겉절이 소스에 버무려서 섞은 후, 마지막에 돌나물과 사과를 넣고 살짝 섞어주세요.그릇에 담아 맛있게 즐겨주세요."
단호박팬케이크	"['단호박', '꿀', '핫케이크믹스', '우유', '달걀']"	"단호박을 찜 솥에 익힌 후, 껍질을 제거하고 으깨주세요.으깬 단호박에 꿀을 넣어 섞은 후 둥글게 모양을 만들어주세요.핫케이크믹스에 우유와 계란 1개를 넣고 거품기로 섞어주세요.달군 팬에 식용유를 두르고, 반죽을 한 스푼 떠서 동그랗게 구워주세요.반죽이 익어갈 때 쯤, 단호박을 올려주고 뒤집개를 이용해서 반을 접어 눌러주세요.
팬케이크 반죽이 익을 때까지 팬에서 돌려가서 익혀주세요.기호에 따라 꿀이나 팬케이크 시럽을 곁들여주세요."
주꾸미샤브샤브	"['주꾸미', '봄동', '미나리', '만가닥버섯', '청양고추', '대파', '무', '국간장', '맛술', '소금', '간장', '맛술', '고추냉이', '레몬즙', '물', '다시마', '멸치', '마늘']"	"주꾸미는 머리부분을 뒤집어 내장과 먹물을 제거한 후, 다리 안쪽의 입과 눈을 제거하고 밀가루를 넣어 발판을 주물러 씻고 물로 깨끗하게 헹궈주세요.무와 봄동은 먹기 좋게 자르고, 미나리와 대파는 5센티 길이로 잘라주세요. 청양고추는 어슷하게 자르고, 만가닥버섯은 밑동을 잘라서 준비해주세요.냄비에 다시마물 4컵과 무를 넣고 끓이다가 무가 익으면 육수소스를 넣고, 손질한 채소들을 넣은 후 마지막에 주꾸미를 넣어 살짝 익혀주세요.익힌 채소와 주꾸미는 간장소스나 시판 초고추장을 곁들여주세요.
(기호에 따라 남은 국물에 칼국수를 넣고 삶아 드시거나 달걀과 다진야채, 김가루 등을 넣어 죽을 만들어 드셔도 맛있답니다.)"
리코타치즈	"['우유', '생크림', '레몬즙', '소금']"	"냄비에 우유와 생크림을 넣고 중불로 가열하다 보글보글 거품이 나기 시작하면 약불로 줄이고 레몬즙과 소금을 넣은 후 나무주걱으로 두세 번만 저어주세요.중약불에서 몽글몽글 뭉쳐질 때까지 30분 정도 끓여주세요. (우유가 파르르 끓어버리면 몽글몽글하게 뭉쳐지지 않으므로, 반드시 중불 이하에서 가열해주세요.)몽글몽글 뭉쳐지면 불을 끄고, 면포를 올린 체에 부어 물기를 빼주세요.물기가 빠지면 면포로 감싸 그릇에 담고 무거운 냄비나 뚜껑으로 눌러 냉장고에서 반나절 동안 보관해주세요.만들어진 치즈는 밀봉하여 냉장 보관하고 4일 내로 사용해주세요."
과일샌드위치	"['식빵', '생크림', '설탕', '딸기', '키위', '포도', '황도 통조림']"	볼에 생크림과 설탕을 넣고 핸드믹서의 거품기로 1분간 휘핑해주세요.딸기는 이등분하고 키위는 4등분해주세요. 포도는 알알이 떼고 황도는 키친타월로 물기를 제거합니다.식빵에 생크림을 바르고 과일을 올린 후 식빵으로 덮어주세요.샌드위치를 랩으로 싼 후 냉장고에서 30분간 두었다가 잘라주세요.완성된 과일샌드위치를 예쁘게 포장하여 지인들에게 선물해보세요.
달걀말이새우볶음밥	"['밥', '달걀', '새우살', '양파', '애호박', '치즈슬라이스', '김', '참기름', '깨', '굴소스', '케첩', '다진 마늘', '소금', '후추']"	"새우와 양파, 애호박은 잘게 다지고, 달걀은 약간의 소금을 넣고 고루 섞은 후 체에 내려 알끈을 제거해주세요.팬에 약간의 기름을 두르고 달걀물을 넣어 약한불에서 지단을 부쳐주세요.새로 달군 팬에 기름을 두르고 새우살과 양파를 1분간 볶다가 애호박을 넣고 소금, 후추로 밑간 한 후 양념과 밥을 넣어 볶다가 마지막에 참기름과 깨를 넣어주세요.지단에 새우볶음밥을 넣고 양쪽을 접어 돌돌 말아주세요.치즈와 김을 잘라 모양을 만들어 장식해주세요.미니언즈를 도시락통이나 접시에 예쁘게 담아주세요.
(달걀말이 새우볶음밥 2개 ? 밥 1공기 분량)"
두부샌드조림	"['두부', '다진쇠고기', '표고버섯', '김', '대파', '전분가루', '식용유', '간장', '설탕', '다진마늘', '후추', '물', '간장', '맛술', '설탕', '다진마늘', '참기름', '후추']"	"두부는 사방 5센치 정도 크기로 자르고, 약간의 소금, 후추로 밑간을 해주세요.파는 6센치 길이로 가늘게 채를 썰고, 찬물에 담갔다가 물기를 제거해주세요.표고버섯은 기둥을 떼고 잘게 다진 후 다진 쇠고기와 섞어 속재료 양념을 넣어 잘 섞어주세요.두부는 물기를 제거하고 전분가루를 한쪽 면에만 묻혀 두부-속재료-두부 순으로 포개고 김으로 가운데를 둘러 고정시켜주세요.
볼에 조림소스 재료를 넣고 섞어주세요.팬에 약간의 식용유를 두르고 두부를 노릇하게 익힌 후 조림소스를 넣고 2분 정도 졸여주세요.접시에 두부샌드조림을 담고 파채를 곁들여주세요."
쇠고기치즈롤튀김	"['쇠고기(불고기용등심)', '달걀', '밀가루', '모짜렐라치즈', '양파', '새송이', '파프리카', '어린잎']"	"양파와 새송이, 파프리카는 채를 썰어 주세요.달군 팬에 올리브유를 두르고 양파와 새송이, 파프리카를 소금과 후추를 넣어 살짝 익을 때까지 볶아주세요.쇠고기는 핏물을 키친타올로 제거하고 소금, 후추로 간하고 밀가루를 약간 뿌려주세요.
준비한 쇠고기에 볶아놓은 야채와 모짜렐라 치즈를 얹은 후 양옆을 접은 후 돌돌 말아주세요.말아놓은 쇠고기에 밀가루-계란-빵가루를 순서대로 묻힌 후 모양을 잡아주세요.170도의 기름에 쇠고기를 넣고 살짝 노릇하게 튀겨주세요. 180도 이상의 기름에서 한 번 더 튀기면 바삭한 식감을 살릴 수 있답니다.접시에 어린잎과 치즈롤을 담아내고 돈까스 소스와 함께 즐겨주세요."
닭가슴살샐러드	"['닭가슴살', '양파', '로메인', '라디치오', '토마토', '이태리파슬리', '우유', '올리브유', '올리브유', '맛술', '머스터드', '다진 마늘', '소금. 후추', '로즈마리', '올리브유', '간장', '식초', '다진 양파', '설탕', '참기름', '다진 마늘', '소금. 후추']"	"닭가슴살은 우유에 10분 정도 담가두었다가 건져 낸 후, 물에 헹궈 물기를 제거하고 밑간 재료에 10분간 재워주세요.로메인과 라디치오는 먹기 좋은 크기로 자르고, 찬물에 담갔다가 물기를 제거해주세요.방울토마토와 양파는 얇은 링으로 썰어주세요.달군 팬에 약간의 올리브유를 두르고 닭가슴살의 표면을 노릇하게 구운 후, 약불로 줄이고 뚜껑을 닫아 10~12분 정도 은근히 구워 속까지 익혀주세요.볼에 드레싱 재료를 넣고 섞어주세요. 접시에 잎채소를 담은 후, 구워놓은 닭가슴살을 먹기 좋게 잘라 올리고 드레싱을 뿌려주세요."
봉골레파스타	"['스파게티', '바지락', '마늘', '방울토마토', '양파', '페페론치노 (또는 건고추 2개)', '이태리파슬리', '올리브오일', '화이트와인', '스파게티 삶은물', '소금. 후추']"	"바지락은 흐르는 물에 비벼 깨끗이 씻은 후 약간의 소금을 넣은 물에 담가 해감해주세요.마늘은 편으로 썰고 방울토마토를 2등분 한 후 양파, 페페론치노, 이태리파슬리는 굵게 다져주세요.물 8컵에 굵은 소금 1/2큰술을 넣어 스파게티면을 6분 정도 삶고, 넓은 그릇에 펼친 후 올리브오일을 뿌려주세요. (면 삶은 물 1/4컵은 남겨두세요.)팬에 올리브오일을 두르고 마늘을 넣고 살짝 볶다가 양파와 페페론치노를 넣은 후 약간의 소금과 후추로 밑간하여 1분 정도 볶아주세요.바지락과 화이트와인, 면 삶은 물을 넣어 조개 입이 벌어질 때까지 끓여주세요. 삶은 스파게티 면을 넣고 1~2분 정도 볶아주세요.방울토마토를 넣고 살짝 볶아주다가 약간의 소금과 후추로 간을 하고 이태리파슬리와 올리브오일을 뿌려주세요."
배추만두	"['돼지고기 갈은 것', '냉동 새우살', '잘 익은 김치', '부추', '양파', '느타리버섯', '굴소스', '맛술', '다진 마늘', '참기름', '소금. 후추', '밀가루(중력분)', '물', '식용유', '소금', '밀가루(중력분)', '시금치즙', '식용유', '소금']"	"흰색 만두피 재료와 시금치 만두피 재료를 각각 볼에 담고, 고루 섞어 밀가루가 보이지 않도록 잘 치댄 후 각각 비닐봉지에 싸서 30분 정도 휴지시켜주세요.느타리버섯은 데친 후 물기를 꽉 짠 후 잘게 다지고, 부추는 송송 썰고, 김치와 양파는 잘게 다져 물기를 제거해주세요. 갈은 돼지고기와 다진 새우살, 느타리버섯, 김치, 양파, 만두소 양념을 볼에 넣고 잘 섞은 후 부추를 넣어주세요.

TIP. 시금치 4줄기의 잎만 떼어 물 1/2컵을 넣고 믹서기에 간 후, 고운체로 걸러 시금치즙을 만들어주세요.흰색 만두피 반죽과 시금치 만두피 반죽을 각각 길게 민 후, 시금치 만두피 반죽으로 흰색 만두피 반죽을 감싸주세요.만두피 반죽을 12g정도로 떼어내어 밀대로 동그랗게 밀어주세요. 
(밀가루를 뿌리고 얇게 밀어주세요.)만두피에 만두소를 넣고 배추 모양으로 주름을 잡은 후, 김이 오른 찜통에 8~10분 정도 쪄주세요.완성된 요리를 접시에 담아 마무리해주세요.
(기호에 따라 초간장을 곁들여주세요.)"
불고기퀘사디아	"['쇠고기등심(불고기용)', '토르티야', '체더슬라이스치즈', '피자치즈', '양파', '파프리카', '시판 토마토소스', '간장', '다진 마늘', '후추', '설탕']"	"쇠고기는 키친타올로 핏물을 제거하고, 먹기 좋은 크기로 썰어 불고기 양념에 10분 정도 재워주세요.달군 팬에 올리브유를 두르고, 채를 썬 양파와 파프리카를 넣은 후 약간의 소금, 후추를 뿌려 밑간을 하고 살짝 볶아주세요.달군 팬에 쇠고기를 넣고 물기가 없어질 때까지 볶아주세요.토르티야 반쪽 면에 토마토소스 1큰술- 피자치즈- 양파, 파프리카, 불고기- 피자치즈와 체더 슬라이스 치즈 순으로 올리고 반으로 접은 후 마른팬에 올려 치즈가 녹을 때까지 약한불에서 노릇하게 구워주세요.구운 퀘사디아를 먹기 좋은 크기로 잘라주세요."
참치타다키	"['냉동참치', '어린잎채소', '라임 또는 레몬', '래디사', '올리브오일', '통깨', '소금. 후추', '올리브오일', '다진 사과', '홀그레인머스터드', '식초', '소금', '후추', '라임즙 또는 레몬즙']"	"볼에 찬물과 소금 1큰술을 넣고 냉동참치를 1분 정도 담갔다 키친타월이나 면포에 싸서 냉장실에서 30분간 해동해주세요.참치에 올리브오일과 소금을 골고루 발라 밑간을 해두세요. 통깨, 후추를 섞어 넓은 그릇에 담고 참치를 올려주세요.참치를 굴려가며 통깨, 후추를 골고루 묻혀주세요.달군 팬에 올리브오일을 두른 후 참치를 올리고 한 면당 10초 정도씩 돌려가며 구워주세요.어린잎채소는 찬물에 담갔다 물기를 제거하고 라임과 래디시는 얇게 슬라이스해주세요. 참치를 먹기 좋은 크기로 잘라 어린잎채소와 함께 그릇에 담아주세요.라임, 래디시로 장식하고 드레싱 재료를 잘 섞어 먹기 전에 뿌려주세요.완성된 요리를 그릇에 담아 마무리해주세요."
새송이버섯 메추리알장조림	"['메추리알', '새송이버섯', '깨', '다시마', '멸치', '청양고추', '마늘', '물', '다시마물', '간장', '설탕', '맛술', '올리고당', '후추']"	"냄비에 국물재료를 넣고 끓이다가, 끓어오르면 다시마를 건져내고 10분 정도 끓인 후 체에 걸러주세요.냄비에 메추리알이 잠길 만큼 물을 넣고 약간의 소금과 식초를 넣은 후, 8분 정도 삶고 찬물에 담가 껍질을 벗겨주세요.
(메추리알은 냉장고에서 미리 꺼내 차지 않게 준비한 후 삶아주세요.)
새송이버섯을 먹기 좋은 크기로 잘라주세요.냄비에 양념 재료를 넣고 끓어오르면 메추리알을 넣고, 간장색이 배어나게 조려지면 새송이버섯을 넣고 8분 정도 끓여주세요.완성된 요리를 그릇에 담아 마무리해주세요."
